C,filename,url,atom_count,valid,reason,bytes,sha256
52,C52-D2d-313.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2d-313.xyz,52,1,OK,3156,1ff133f3abffe8226b7eb31f5c266f380157b53dd66381db0f8004030a73e930
52,C52-D2d-432.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2d-432.xyz,52,1,OK,3156,a1d19e30e2e07c500fbc965a2d348abd30a18a125607d82d4b437bf1049fbefc
52,C52-D2d-435.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2d-435.xyz,52,1,OK,3156,9aeb08ae88bf8b80e4055f2359488df5eddbf29258ecdbee09a53e371eb033f6
52,C52-D2d-94.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2d-94.xyz,52,1,OK,3156,d3a349e050ea9fc895b46877a8313ea5a16302ea94e3f8c667fcd9ee6b650524
52,C52-D2h-103.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2h-103.xyz,52,1,OK,3156,d94f60d5e6787d74c924bc7a47efbb834568414901cbf43c783f5fb10b085579
52,C52-D2h-431.xyz,https://nanotube.msu.edu/fullerene/C52/C52-D2h-431.xyz,52,1,OK,3156,47134ad6a3b953762abd8312dcb7b0f277b491ca1a5b9b3c03d83ec24320c5c5
52,C52-T-437.xyz,https://nanotube.msu.edu/fullerene/C52/C52-T-437.xyz,52,1,OK,3156,4b06298cbd14f8020bbae0a82ac274763e0f70ce25677506d466dec14c5a2cc9
60,C60-Ih.xyz,https://nanotube.msu.edu/fullerene/C60/C60-Ih.xyz,60,1,OK,3628,8e675f66e648a24000f7eeeb6c7da9d81a0f86152a580d3755f6d402ed53922e
70,C70-D5h.xyz,https://nanotube.msu.edu/fullerene/C70/C70-D5h.xyz,70,1,OK,4218,2752d1226a16196da8270cfcd110236165d8789dd0ab6b74c8779beba342a7f4
72,C72-D6d.xyz,https://nanotube.msu.edu/fullerene/C72/C72-D6d.xyz,72,1,OK,4336,6a7b52d3f6a2b9634f5f314d16f1f7cb1c469488d9f2cf5631b1a2dcc961161a
74,C74-D3h.xyz,https://nanotube.msu.edu/fullerene/C74/C74-D3h.xyz,74,1,OK,4454,2309f31df5a27c312aea2d6a760e347544e2a4d28a2f52ceef4aad689251915f
76,C76-D2.xyz,https://nanotube.msu.edu/fullerene/C76/C76-D2.xyz,76,1,OK,4572,3176fe60a992a6ab5f8e7c0263ed8653f318927121f20179d5e8dd5016561cc6
76,C76-Td.xyz,https://nanotube.msu.edu/fullerene/C76/C76-Td.xyz,76,1,OK,4572,8bc3d67e50a786112e71c5a36b1999bf6d2f85bba5ae139765927a92c0aa3317
78,C78-C2v-2.xyz,https://nanotube.msu.edu/fullerene/C78/C78-C2v-2.xyz,78,1,OK,4690,b7efa8ae8cec80e7818075b139d968c326c0f09fe4c66ec141be1ee16744a9ac
78,C78-C2v-3.xyz,https://nanotube.msu.edu/fullerene/C78/C78-C2v-3.xyz,78,1,OK,4690,5d4aa9004c2f6424ab0fe85f93b7d5d57d240190b9c5a8b3a12e278cc148b0b0
78,C78-D3-1.xyz,https://nanotube.msu.edu/fullerene/C78/C78-D3-1.xyz,78,1,OK,4690,e10f451d935a0f1fa74c4644e64a8272446aeed022e7e095e1dc87554fe35a2d
78,C78-D3h-4.xyz,https://nanotube.msu.edu/fullerene/C78/C78-D3h-4.xyz,78,1,OK,4690,00f23070199b68c23e7b7741a32d67ea91ca65d5e56cf9c778059a4b8b17f327
78,C78-D3h-5.xyz,https://nanotube.msu.edu/fullerene/C78/C78-D3h-5.xyz,78,1,OK,4690,29ce9cf2924c04e8cc02a77dddfdd48b34c79e0e6af4b4522ceb41402555d61d
80,C80-C2v-3.xyz,https://nanotube.msu.edu/fullerene/C80/C80-C2v-3.xyz,80,1,OK,4808,dcb17b945a9f0340ac64c7db2ff84f18545738597390963d18969654907db83e
80,C80-C2v-5.xyz,https://nanotube.msu.edu/fullerene/C80/C80-C2v-5.xyz,80,1,OK,4808,fb38503fb045af155eedb96817b7b0d8fd5b5ed2812344d4e587875cc2b92bc1
80,C80-D2-2.xyz,https://nanotube.msu.edu/fullerene/C80/C80-D2-2.xyz,80,1,OK,4808,5c97e924635a2eeca327ab731b1d3e39ef033077eb9e3513effe49c4cdcb74e7
80,C80-D3-4.xyz,https://nanotube.msu.edu/fullerene/C80/C80-D3-4.xyz,80,1,OK,4808,1e42eedeeac0508b2ca865eedc83876a1b3a0a09e9210f37a3a038916728a879
80,C80-D5d-1.xyz,https://nanotube.msu.edu/fullerene/C80/C80-D5d-1.xyz,80,1,OK,4808,6b35e873b91beb156ad117f92692d87c3ba68bb28719f2482de5507cafaceff2
80,C80-D5h-6.xyz,https://nanotube.msu.edu/fullerene/C80/C80-D5h-6.xyz,80,1,OK,4808,e317908833e13cff6441eb5a2c8a96cbdf8085bb0ea3508245438578f3243b60
82,C82-C2-1.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C2-1.xyz,82,1,OK,4926,0fb054484592b31496409fa238409f7e6748799d879e52af20ca0e40a23afa30
82,C82-C2-3.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C2-3.xyz,82,1,OK,4926,8ade5ca7eec8f7cceb29bc15e94128fbbf37262b3c303411db306604741ca072
82,C82-C2-5.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C2-5.xyz,82,1,OK,4926,1731f39746e8fd45738df3587622f3c4a0f8b443cd56602f46d7f0f4d3d3d9c0
82,C82-C2v-9.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C2v-9.xyz,82,1,OK,4926,b8bf99a1ea6e3eeb2afc4cc6ca1e32a7a69e0874cd6ec3e8ecf448beebc3b7a3
82,C82-C3v-7.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C3v-7.xyz,82,1,OK,4926,a425aec00bde2db24eec2544899b028db0fbe41a10d21e16369afdf292e2a76a
82,C82-C3v-8.xyz,https://nanotube.msu.edu/fullerene/C82/C82-C3v-8.xyz,82,1,OK,4926,60ad53c28ddb0eacc4456e0e21baf8bc25c1fa7d508ad68a6be1bb3ca445ad5c
82,C82-Cs-2.xyz,https://nanotube.msu.edu/fullerene/C82/C82-Cs-2.xyz,82,1,OK,4926,d3b0492416909dc78dfbba3d7cc9003fb11946ff5128a45db742278a46bdd0f5
82,C82-Cs-4.xyz,https://nanotube.msu.edu/fullerene/C82/C82-Cs-4.xyz,82,1,OK,4926,973e5947f79a068ebbd7069773f93eecf85a1a84a4039b31a6f79fd58e654849
82,C82-Cs-6.xyz,https://nanotube.msu.edu/fullerene/C82/C82-Cs-6.xyz,82,1,OK,4926,d401f41d97d843558cae362e51ba7226c560ab934a76e74e69579ac06775320b
84,C84-C1-12.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C1-12.xyz,84,1,OK,5044,4e67c98aababcc7bfcd2e062ea487a0a5c4d99f41637798a942a87578dfa5ac1
84,C84-C2-11.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2-11.xyz,84,1,OK,5044,7fc456bd9c2e1b13a9e78bda03d350142b0fe48b15a65b1a24296dd69d46cd78
84,C84-C2-13.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2-13.xyz,84,1,OK,5044,f280bb024aa53f9da87e4e0f4ef42de3a75b65502064476f87f498eef49fbc53
84,C84-C2-2.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2-2.xyz,84,1,OK,5044,4fc2e8321af25fa9ff3e8ede68d60de7f06521c77e859804b56bc4b276200c88
84,C84-C2-8.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2-8.xyz,84,1,OK,5044,87ddab74ec47762502c340e0f11ef52f279f1b152be0d4657690970a5f554efe
84,C84-C2-9.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2-9.xyz,84,1,OK,5044,f4d9a10121ecbf5dcaffff5bb92e1cd444329f6c253aaa08097adad9cf464f04
84,C84-C2v-17.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2v-17.xyz,84,1,OK,5044,6f0e1cabd77a68cc03f0aef1a81ea83dca9d41cd8af869192a7d58130292ae87
84,C84-C2v-18.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2v-18.xyz,84,1,OK,5044,e6635fec4043b33083892a0789f7f0dc6c99142d220db9c43bd62686ed8e0813
84,C84-C2v-6.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2v-6.xyz,84,1,OK,5044,f0bb325a71cab9f2955d48aeda9dbd9c13725fbf2006651615c08c1c81927902
84,C84-C2v-7.xyz,https://nanotube.msu.edu/fullerene/C84/C84-C2v-7.xyz,84,1,OK,5044,3bef788ef91267b4387f6630c3a81657aa4ead0e5bab73dc913a4b62a55475b9
84,C84-Cs-10.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Cs-10.xyz,84,1,OK,5044,58e81be55cf7e12d60abc392766133c64bfcced731297effef8a9ff232e585b6
84,C84-Cs-14.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Cs-14.xyz,84,1,OK,5044,a07ce4bf34302e354a2800fe2825395ff6077f9cd59895c548c2e6cdd408beca
84,C84-Cs-15.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Cs-15.xyz,84,1,OK,5044,ce2985ef6861e3548b919210b238d3e2fad718f65857350bf47a55a18cb64690
84,C84-Cs-16.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Cs-16.xyz,84,1,OK,5044,dda5bd1d062f697cb3339352560262aeef89a21cf976a6a89b3c372290c201e4
84,C84-Cs-3.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Cs-3.xyz,84,1,OK,5044,158f8d33b0fc953680005a4cf303d922099bf401b7fc600fec26fb49291d5cd2
84,C84-D2-1.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2-1.xyz,84,1,OK,5044,cd4ea01c8c5c7b9b24aa5d5a2b62cf91411cbbbf6435c310d9af9b302d2da5fe
84,C84-D2-21.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2-21.xyz,84,1,OK,5044,8ad39b2bcf6ea00be501bee08e0092f4c8c108b610822b360d804597c67cacc1
84,C84-D2-22.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2-22.xyz,84,1,OK,5044,014cc9ba960e071130fe8c45dd8ae1bff9250cf971ca3e5e0a7924a9b6714898
84,C84-D2-5.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2-5.xyz,84,1,OK,5044,f843b08f0f6180deef4c5c4b62c74195b76fc7ad4a6e825196825ebcfe2a5120
84,C84-D2d-23.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2d-23.xyz,84,1,OK,5044,c58f97d31e292d334541ec352b8e9c6773f08da5cdaa097e744021d8e1a92fa2
84,C84-D2d-4.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D2d-4.xyz,84,1,OK,5044,b59d6b5d7133e6466388818d2563fde58289583ce47dcf41ad19a5a49c941306
84,C84-D3d-19.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D3d-19.xyz,84,1,OK,5044,471042c6675a275334cbf160d00fcb43f64a5999172e6b03fb484fee654bbe95
84,C84-D6h-24.xyz,https://nanotube.msu.edu/fullerene/C84/C84-D6h-24.xyz,84,1,OK,5044,f5cbfbadc0781dbedc141d1f3b2e3cef25ef3e882cb2a68f67bfb055ea9ff499
84,C84-Td-20.xyz,https://nanotube.msu.edu/fullerene/C84/C84-Td-20.xyz,84,1,OK,5044,8c5d7d25dc4c21eeb88efc73d0848c8e5ddc448c6c7b232a9b8610a2e55f9d36
86,C86-C1-1.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-1.xyz,86,1,OK,5162,a453eee6ddc184ade922c5c9e9d4260efe62be8f737d15f3ead7b9bd1b93eb36
86,C86-C1-11.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-11.xyz,86,1,OK,5162,cf7dd93398f38d7b8a748a706e20f3db1dd9b8aa308f4ae6381a1a79d73d692f
86,C86-C1-12.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-12.xyz,86,1,OK,5162,70587ac2882ba1439db0a19774ea7933acabee2514a518e06a0e9ced5369514d
86,C86-C1-13.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-13.xyz,86,1,OK,5162,f5a8cc1d3c8b3fcf3eea1bcb7cbb8ed6bfbf4ba85f36dfff2e402862c8dd5819
86,C86-C1-5.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-5.xyz,86,1,OK,5162,90c51430d9e33adcd04b37d008fa4c9e6eb6451f701a7a6f997cdb826915b2bf
86,C86-C1-7.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C1-7.xyz,86,1,OK,5162,21f376bc5982db7949ad56f9a28f2fa947132e436428aff47be1cd7c0e6a954d
86,C86-C2-14.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-14.xyz,86,1,OK,5162,1abc3a38ba77f19750dd8088c1bb8dfc865020bfbb69f6ee7ec4bd5f8d123961
86,C86-C2-17.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-17.xyz,86,1,OK,5162,2526c5cd33f2da6890da5ef1fa8e5f5adfb8048cd984c396a6f4c09061a98335
86,C86-C2-2.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-2.xyz,86,1,OK,5162,c29541383dafc7d3b20e96eaea1cb2d22446a874521653f612d040b8016c186b
86,C86-C2-3.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-3.xyz,86,1,OK,5162,a64c704efc29ff4ff330ae7fe0a279ed3eb12c19d28e58671c3e841f4097d668
86,C86-C2-4.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-4.xyz,86,1,OK,5162,fd82ec327bb5e29dc2d3327a86e1bba9ae9c1670b0f434d7ea69ddbf88800fd6
86,C86-C2-6.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2-6.xyz,86,1,OK,5162,610150ea34c3e1d34de961bd5911afe3fb4b65cc8515edb2104c163fc0d33914
86,C86-C2v-10.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2v-10.xyz,86,1,OK,5162,050844e3653766b92b40a96c5d2b5dfd2540a3c09ac10fe0fa19ecd5a936a3d1
86,C86-C2v-9.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C2v-9.xyz,86,1,OK,5162,0c3fb218d22ff839617fd16979b11f96add3c5fc060bcbe9b1290840b56f4fec
86,C86-C3-18.xyz,https://nanotube.msu.edu/fullerene/C86/C86-C3-18.xyz,86,1,OK,5162,c59144a024a16e5157cc35b3ddc92709700f3ea16f080205423298e5896a64ee
86,C86-Cs-15.xyz,https://nanotube.msu.edu/fullerene/C86/C86-Cs-15.xyz,86,1,OK,5162,8c93b5814866b7e7c14a91536073b051a2f301f92d47c88626a6ee106c64a23c
86,C86-Cs-16.xyz,https://nanotube.msu.edu/fullerene/C86/C86-Cs-16.xyz,86,1,OK,5162,0cc2d6bf9f340fd7feea0a4b0904d4b29e7e96a22c30a4444a5c234878da181c
86,C86-Cs-8.xyz,https://nanotube.msu.edu/fullerene/C86/C86-Cs-8.xyz,86,1,OK,5162,83a830bfcba3e18ebfc6a710536fccab2c071ca8d979d6f73d4659250d8d2ef6
86,C86-D3-19.xyz,https://nanotube.msu.edu/fullerene/C86/C86-D3-19.xyz,86,1,OK,5162,de7c68c455b8bf66036ba231823463bfb096088ae648028b7436a69aa109d2d3
90,C90-C1-11.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-11.xyz,90,1,OK,5398,71331fc27ee0679d05264bd8c16eb9d9f84b1835207504abe0f8f7b2d6819006
90,C90-C1-14.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-14.xyz,90,1,OK,5398,46fb0e5572243475886f23d654211e05291c23bc44f8e54f10cfb6c3b6da5d47
90,C90-C1-15.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-15.xyz,90,1,OK,5398,1f8ff8f6460667082a5aa257f52d1cc3de2681bc7c8b17d313a00f58352e14b7
90,C90-C1-20.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-20.xyz,90,1,OK,5398,5bcd196d5193277e347c22abf9500c2d71d2c0fe000d7b44933e9914862ce077
90,C90-C1-21.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-21.xyz,90,1,OK,5398,c45efed52bc657d5c0875226c14fed158f2c9b072d32a99345a8ea5c014f1ebe
90,C90-C1-22.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-22.xyz,90,1,OK,5398,d267843e95f4b8c41b33bd5de4d6699e2344cd9d58dfea4b7305995587e0f697
90,C90-C1-24.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-24.xyz,90,1,OK,5398,2f35aea908429095e164aec668a3b90f9bb4c6f73a32a1198ef0fa7a0d3cb2fd
90,C90-C1-26.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-26.xyz,90,1,OK,5398,87cbaa1c157193cd63b8ae12452ad144c45e1cf3789a5475cdd71a1102744dba
90,C90-C1-27.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-27.xyz,90,1,OK,5398,f2953c7ad26103ea53b2e300ffde732b69d480a817f187604efe97bb88922a1c
90,C90-C1-29.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-29.xyz,90,1,OK,5398,db989fe3e7e85657bab97d497ca47bd6d3815c2cd15b8360b6a3125a3693678d
90,C90-C1-3.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-3.xyz,90,1,OK,5398,f6c30deb0d71b7f7dbda0dad1b250fa4503df06ad53d66b55334bcceac6ea466
90,C90-C1-30.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-30.xyz,90,1,OK,5398,fbab960eb5746bdb5aee9d793b94d8bae8db9689901a71e95c134218b6f7e4a3
90,C90-C1-32.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-32.xyz,90,1,OK,5398,e2dbefb4b4e38206af5229ddf03a8cb73cb7a3ae7341d099ffda87419cd55ccd
90,C90-C1-38.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-38.xyz,90,1,OK,5398,3e540c1e2efecde43060f221a4495cdf7bbdcab837a40bc3717e18baaa42eeb3
90,C90-C1-7.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-7.xyz,90,1,OK,5398,83d1438d60da3fe2d4414b7fa80a872ad9b18b10b0b5d5be0fd85deb72bb7ed4
90,C90-C1-9.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C1-9.xyz,90,1,OK,5398,13124dd728b75773b4ff6397d12e3b8023289babc554d1271a5d12453225f998
90,C90-C2-12.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-12.xyz,90,1,OK,5398,548b9858edce596a52e2c754144d082c30d0a8af7c37a0efa19b96865c3a2ceb
90,C90-C2-18.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-18.xyz,90,1,OK,5398,be8176a344c5ea1c02e213dd15f31971ac1541416ed2e23e0193dc46f43b28a2
90,C90-C2-19.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-19.xyz,90,1,OK,5398,1148ffc47bff87c6a7c44dca0efa1618056a9adb7141eba1ebca2ab756d30085
90,C90-C2-23.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-23.xyz,90,1,OK,5398,ade522b17c674ceb3d58b179b3d2507b9ea743382559d7bcd03bf1db8d2fa07f
90,C90-C2-28.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-28.xyz,90,1,OK,5398,ef9b0cb7dade51838fef38a0849fe45e1210fe57d1e2246901721b62dc1ad0ef
90,C90-C2-31.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-31.xyz,90,1,OK,5398,8996dde3d54e398dcb87bce387e60953690fdde91ed4e2868b97f8485cbfe549
90,C90-C2-37.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-37.xyz,90,1,OK,5398,71de55b2697c2cda4f261e01c1c2fae03d5ad74628d96f2fd734125024d9e307
90,C90-C2-4.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-4.xyz,90,1,OK,5398,9f42c4cc8c6fd170cec55d52c1080e3088a15fc5d725ee77719384789caec646
90,C90-C2-40.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-40.xyz,90,1,OK,5398,9f3c0e791892fb2a4477a8479bc7f95b28d5315e6e11d6f04fc9d4fa93ae4186
90,C90-C2-41.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-41.xyz,90,1,OK,5398,e9f3b38bc45b6b00915f3dfe64156b8d004c46c019efc10016cc39da1b6424ff
90,C90-C2-42.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-42.xyz,90,1,OK,5398,da531b58fa1cc9dbebb73f53ca63d4823511ed4f04de01956d06457b022a0984
90,C90-C2-43.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-43.xyz,90,1,OK,5398,fa486a04d54ca2929ea08be22418fc357f272f4ac4a93e2d7bdae7891d2f29f0
90,C90-C2-44.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-44.xyz,90,1,OK,5398,95a5414093ae48e50b3b0e5e3fd48c66eb0907291338e090e3da2f24c5ed141f
90,C90-C2-45.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-45.xyz,90,1,OK,5398,3fa454696b26a7326f2dbff26528d0d955e2e2fc1fa81060b33d58b809e64d00
90,C90-C2-6.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-6.xyz,90,1,OK,5398,860969d6d7711a338f4659dd7819a54d8abad866a665a60ad0a48ad80c5576d3
90,C90-C2-8.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2-8.xyz,90,1,OK,5398,d60ee879b2e99448934c34afda6dd95b8077a5fd4b5c4796ccd460bad02d9314
90,C90-C2v-13.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-13.xyz,90,1,OK,5398,c68e501da58b08167615ea43f62217786767f8b476ad9bcdc20c2d6633fe220e
90,C90-C2v-16.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-16.xyz,90,1,OK,5398,8dea099ce78e8d6fcbc2e59f3e9081e472d57dccc516a39c3a3bcf098886a881
90,C90-C2v-2.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-2.xyz,90,1,OK,5398,7e950d7a86e6b8745e2217c8158cc73d7734349ed7ead34a4f37ee5eb9a1356d
90,C90-C2v-25.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-25.xyz,90,1,OK,5398,e35acd2000f9f6f636648daa63074de8b2523fadb0d270b9579a8a290d96d695
90,C90-C2v-36.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-36.xyz,90,1,OK,5398,793e7bb0bdf27aa60196f083b52f51b5686bb7f6872efb5d60245b6796c5d7c5
90,C90-C2v-39.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-39.xyz,90,1,OK,5398,794740bfcb5125a5ad6b4c8e4fcb7fa275fd9564fe9132c8dad10c750b57ecaf
90,C90-C2v-46.xyz,https://nanotube.msu.edu/fullerene/C90/C90-C2v-46.xyz,90,1,OK,5398,129fe25adfa04933daea1d5649acd55e30199568f6859616047f3d3e95506e38
90,C90-Cs-10.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-10.xyz,90,1,OK,5398,52d02f883f970d2e9489632c89092f4e0a994a5bd7d1bfa2de60c4e623644763
90,C90-Cs-17.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-17.xyz,90,1,OK,5398,ba71a9a8222ed1caa820563578df8de488ab97d7c87a8103ff6ffef6f7265241
90,C90-Cs-33.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-33.xyz,90,1,OK,5398,9f0c088781f72ec0841b5195203a7e2c7270575da4c9857ec85411b88b34ed59
90,C90-Cs-34.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-34.xyz,90,1,OK,5398,8e51dad78afb73c1b31aed6e5f05cb8c5f3f6cdaece1d6b84a606cf1048fe33f
90,C90-Cs-35.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-35.xyz,90,1,OK,5398,64d4e3e49d64c9689245c4560f424dbb4d7710b9f690503a94c2badc4fc88cc4
90,C90-Cs-5.xyz,https://nanotube.msu.edu/fullerene/C90/C90-Cs-5.xyz,90,1,OK,5398,6578a8769fe31b4aea2d48c94f7b11f8754abe34510552ffa32dda6da0612f5c
90,C90-D5h-1.xyz,https://nanotube.msu.edu/fullerene/C90/C90-D5h-1.xyz,90,1,OK,5398,e9c043f18ccfbaa66c05de30f2c7191d025b6d47d358a69db2a9cc66e4d16066
92,C92-C1-10.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-10.xyz,92,1,OK,5516,da35e1ae345a6d8d8e275114f9daa0b8012c2fe586cb78664485857d6d5bdd38
92,C92-C1-11.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-11.xyz,92,1,OK,5516,48963218f9f3dc9ea0cbc4fe0dfab0935390be7179bbe80f4bcabb6c0eff778a
92,C92-C1-12.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-12.xyz,92,1,OK,5516,b31709b2e9167801cb4d47719fc6df4d9e0e3bdf9f76160204d197a6e655eb93
92,C92-C1-13.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-13.xyz,92,1,OK,5516,928bea653455ca7b8d1df2572d10f7067d292526b14c6fc3f7f69575467151a0
92,C92-C1-18.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-18.xyz,92,1,OK,5516,a73873979a4e8f4b5ff677321708cc1613110f142326185d5c38dbbdfe24bc3d
92,C92-C1-2.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-2.xyz,92,1,OK,5516,47cbdf05bdd3816576a1022de430003071670a1861cc7883b2cbef85fd6e7d2a
92,C92-C1-20.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-20.xyz,92,1,OK,5516,4b6e43dfdbe31dcee302f2df13a2a78ec61aace38e1852b0d4c9ded5115780ba
92,C92-C1-30.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-30.xyz,92,1,OK,5516,6cf68cad003f4d995ba68db2ab21af17c5e0557cb82d03c1b72a4130750898e9
92,C92-C1-32.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-32.xyz,92,1,OK,5516,9dcfe899a7f036bc887f2d9aebe1d59023c79c62f6624baf711938a86dc0a654
92,C92-C1-33.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-33.xyz,92,1,OK,5516,e14ef02097aa62b4d2e53db73c344663764122c6818ba3bb175956dc66da130b
92,C92-C1-37.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-37.xyz,92,1,OK,5516,3d334649ae62b1f376c850372eb45830fa7337ccd0ba518dd574a1ded5b14f88
92,C92-C1-38.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-38.xyz,92,1,OK,5516,d3e4385acfe76e1ff44c5f1650c1e75d7458676b78a09f3e6b8121de54a4a3c2
92,C92-C1-39.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-39.xyz,92,1,OK,5516,f1eb1a81a0fffe2677c871236ccfca4c0baf0b5959b2e8b7d6c16d2b5e3cec4b
92,C92-C1-40.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-40.xyz,92,1,OK,5516,fd71c2532d4c20a99f269e8fc42b4db91c184bc0784668e4f8e277f40e31f756
92,C92-C1-42.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-42.xyz,92,1,OK,5516,4ef40b27385aae1b5edb0e48bc86d6c80752a993a1328c84922c7b2859afad88
92,C92-C1-43.xyz,https://nanotube.msu.edu/fullerene/C92/C92-C1-43.xyz,92,1,OK,5516,d32257c3a785294944047f1b5376b26d2ef5e4da18c6b2ef085e0cee96d25451
